"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.269693307E2,4.556900024E0,-3.852499962E0,-2.642099857E0
1.269793307E2,4.158599854E0,-3.801599979E0,-4.498199940E0
1.269893307E2,4.218599796E0,-3.191299915E0,-6.221299648E0
1.269993307E2,4.617700100E0,-2.270599842E0,-7.796299934E0
1.270093307E2,4.286999702E0,-2.011499882E0,-1.113569927E1
1.270193307E2,3.217000008E0,-1.432999969E0,-1.507499981E1
1.270293307E2,2.684700012E0,4.513999820E-1,-1.380209923E1
1.270393307E2,-5.027999878E-1,1.808299899E0,-8.077699661E0
1.270493307E2,-2.908599854E0,3.135200024E0,2.805399895E0
1.270593307E2,-1.232999936E-1,4.179699898E0,7.499999553E-2
1.270693307E2,2.261999846E0,4.766900063E0,-4.788899899E0
1.270793307E2,2.877599955E0,5.514800072E0,-7.088899612E0
1.270893307E2,3.600699902E0,6.217999935E0,-7.423599720E0
1.270993307E2,5.635799885E0,6.949399948E0,-7.898900032E0
1.271093307E2,7.735799789E0,7.665199757E0,-8.699500084E0
1.271193307E2,9.318200111E0,8.098500252E0,-9.033100128E0
1.271293307E2,9.706500053E0,8.200599670E0,-8.372900009E0
1.271393307E2,9.116099358E0,8.118599892E0,-7.821199894E0
1.271493307E2,8.670599937E0,8.311399460E0,-8.291099548E0
1.271593307E2,7.325099945E0,8.092299461E0,-8.588999748E0
1.271693307E2,6.115299702E0,7.688399792E0,-7.831199646E0
1.271793307E2,4.859299660E0,6.939499855E0,-6.211699963E0
1.271893307E2,3.339200020E0,5.168600082E0,-2.194399834E0
1.271993307E2,-3.473999798E-1,9.290999770E-1,5.410899639E0
1.272093307E2,-8.527999878E0,-6.190099716E0,1.361909962E1
1.272193307E2,-1.637660027E1,-1.432199955E1,1.219679928E1
1.272293307E2,-1.721619987E1,-2.113529968E1,4.157799721E0
1.272393307E2,-9.156000137E0,-1.753929901E1,4.495199680E0
1.272493307E2,-5.031699657E0,-9.860799789E0,4.329299927E0
1.272593307E2,-1.530399919E0,-3.708400011E0,3.079799891E0
1.272693307E2,1.192999959E0,6.013000011E-1,1.108099937E0
1.272793307E2,2.838899851E0,3.739599943E0,-1.794399977E0
1.272893307E2,5.213900089E0,4.958099842E0,-3.668499947E0
1.272993307E2,7.981499672E0,2.754699945E0,-3.038199902E0
1.273093307E2,8.680799484E0,-1.487299919E0,-1.466499925E0
1.273193307E2,1.069429970E1,-6.236299992E0,1.482399940E0
1.273293307E2,9.753999710E0,-1.170289993E1,5.958999634E0
1.273393307E2,2.357199907E0,-1.601819992E1,6.625000000E0
1.273493307E2,-6.348299980E0,-1.560109997E1,3.379799843E0
1.273593307E2,-3.510599852E0,-8.043700218E0,-5.103099823E0
1.273693307E2,2.729899883E0,1.006899953E0,-1.543409920E1
1.273793307E2,9.654999733E0,6.314399719E0,-1.614130020E1
1.273893307E2,1.241409969E1,7.825699806E0,-9.963500023E0
1.273993307E2,1.284219933E1,7.872999668E0,-8.689999580E0
1.274093307E2,1.192729950E1,7.254199982E0,-8.575200081E0
1.274193307E2,1.016309929E1,5.596399784E0,-7.576699734E0
1.274293307E2,8.226499557E0,3.094799995E0,-7.217599869E0
1.274393307E2,6.479199886E0,-4.573999941E-1,-6.470299721E0
1.274493307E2,3.992899895E0,-4.693599701E0,-7.029399872E0
1.274593307E2,9.879999757E-1,-7.698400021E0,-6.927799702E0
1.274693307E2,-4.473999739E-1,-7.852799892E0,-7.211899757E0
1.274793322E2,-3.377999961E-1,-6.096899986E0,-6.543499947E0
1.274893307E2,-8.648999929E-1,-4.225800037E0,-5.609999657E0
1.274993307E2,-1.279299974E0,-2.384599924E0,-5.659599781E0
1.275093307E2,-1.776999950E0,-8.398999572E-1,-5.644899845E0
1.275193307E2,-2.394599915E0,4.353999794E-1,-4.398999691E0
1.275293307E2,-2.055899858E0,1.624599934E0,-2.930199862E0
1.275393307E2,-2.744999886E0,2.358500004E0,-1.717499971E0
1.275493307E2,-3.165199995E0,2.441499949E0,1.665999889E-1
1.275593307E2,-3.007900000E0,2.339799881E0,1.734299898E0
1.275693307E2,-2.452100039E0,2.112799883E0,1.093599916E0
1.275793307E2,-1.001999974E0,1.461799979E0,-2.006700039E0
1.275893307E2,-1.266999990E-1,1.121699929E0,-4.743899822E0
1.275993307E2,4.154999852E-1,7.105999589E-1,-6.381000042E0
1.276093307E2,9.691999555E-1,8.883999586E-1,-6.020400047E0
1.276193307E2,2.070800066E0,1.862699986E0,-4.588099957E0
1.276293307E2,2.147799969E0,2.197200060E0,-3.021999836E0
1.276393307E2,2.302299976E0,1.783399940E0,-3.596999943E-1
1.276493307E2,3.292299986E0,9.849999547E-1,1.969299912E0
1.276593307E2,4.739599705E0,1.368299961E0,2.693500042E0
1.276693307E2,3.419699907E0,9.106000066E-1,1.531999946E0
1.276793307E2,1.366000026E-1,-9.044999480E-1,-2.897000015E-1
1.276893307E2,-7.967000008E-1,-1.557099938E0,-2.160300016E0
1.276993307E2,-1.646199942E0,-1.742299914E0,3.321000040E-1
1.277093307E2,-2.078700066E0,-1.528800011E0,4.490099907E0
1.277193307E2,-2.474299908E0,-1.612900019E0,7.423199654E0
1.277293307E2,-2.876999855E0,-2.515300035E0,7.346499920E0
1.277393307E2,-2.786299944E0,-3.162299871E0,3.884799957E0
1.277493307E2,-3.404500008E0,-3.121599913E0,-1.614999920E-1
1.277593307E2,-5.630899906E0,-2.281699896E0,-2.288800001E0
1.277693307E2,-8.148099899E0,-1.129899979E0,-2.824299812E0
1.277793307E2,-9.681300163E0,-1.434899926E0,-1.907999992E0
1.277893307E2,-8.576000214E0,-2.991899967E0,-3.073400021E0
1.277993307E2,-5.890500069E0,-3.808099985E0,-2.830399990E0
1.278093307E2,-4.433799744E0,-3.592199802E0,-4.406999946E-1
1.278193307E2,-5.640799999E0,-3.385499954E0,2.677799940E0
1.278293307E2,-8.407400131E0,-3.971699953E0,2.493899822E0
1.278393307E2,-9.620499611E0,-4.631599903E0,1.599299908E0
1.278493307E2,-9.141399384E0,-4.736700058E0,3.365700006E0
1.278593307E2,-8.616899490E0,-5.356499672E0,5.415199757E0
1.278693307E2,-7.061699867E0,-6.458799839E0,7.464200020E0
1.278793307E2,-3.774099827E0,-6.915799618E0,7.917299747E0
1.278893307E2,-4.320999980E-1,-6.441599846E0,4.227499962E0
1.278993307E2,1.135100007E0,-5.543999672E0,-6.207000017E-1
1.279093307E2,1.761599898E0,-4.605000019E0,-4.418600082E0
1.279193307E2,2.710999966E0,-3.859399796E0,-6.726599693E0
1.279293307E2,2.368499994E0,-4.563099861E0,-7.477099895E0
1.279393307E2,1.738499999E0,-5.759799957E0,-7.326099873E0
1.279493307E2,2.121899843E0,-6.822700024E0,-5.961199760E0
1.279593307E2,3.245199919E0,-7.309000015E0,-3.790599823E0
1.279693307E2,4.342299938E0,-7.212399960E0,-1.947600007E0
1.279793307E2,5.425699711E0,-6.355099678E0,-2.049299955E0
1.279893307E2,6.147399902E0,-5.139599800E0,-3.593599796E0
1.279993307E2,6.619999886E0,-3.969799995E0,-4.721299648E0
1.280093307E2,6.055399895E0,-3.175699949E0,-4.336800098E0
1.280193307E2,4.463099957E0,-3.290199995E0,-4.040699959E0
1.280293307E2,3.456499815E0,-3.653299809E0,-4.337599754E0
1.280393307E2,3.479699850E0,-3.384599924E0,-5.641200066E0
1.280493307E2,3.618099928E0,-2.844799995E0,-6.965399742E0
1.280593307E2,3.351799965E0,-2.437599897E0,-1.024179935E1
1.280693307E2,2.364699841E0,-1.525299907E0,-1.517799950E1
1.280793307E2,2.424900055E0,2.124999911E-1,-1.538639927E1
1.280893307E2,3.055000007E-1,1.663899899E0,-5.216899872E0
1.280993307E2,-1.872299910E0,3.007799864E0,3.976099968E0
1.281093307E2,-1.799999923E-1,4.327199936E0,-3.675999939E-1
1.281193307E2,2.202600002E0,5.099699974E0,-5.991099834E0
1.281293307E2,3.247399807E0,5.754600048E0,-8.025400162E0
1.281393307E2,3.828299999E0,6.576599598E0,-7.162099838E0
1.281493307E2,4.459599972E0,7.171000004E0,-7.239199638E0
1.281593307E2,6.277999878E0,7.881399632E0,-8.297800064E0
1.281693307E2,8.576999664E0,8.386899948E0,-8.416799545E0
1.281793307E2,9.762199402E0,8.441499710E0,-8.028299332E0
1.281893307E2,9.715600014E0,8.271999359E0,-7.561800003E0
1.281993307E2,9.065999985E0,8.132699966E0,-7.547499657E0
1.282093307E2,7.841599941E0,7.994499683E0,-8.019700050E0
1.282193307E2,6.322199821E0,7.274899960E0,-7.536399841E0
1.282293307E2,5.772999763E0,6.212499619E0,-6.221999645E0
1.282393307E2,5.290999889E0,4.380899906E0,-2.755599976E0
1.282493307E2,1.187600017E0,3.831999898E-1,4.673399925E0
1.282593307E2,-9.189999580E0,-7.931099892E0,1.536639977E1
1.282693307E2,-2.078240013E1,-1.783909988E1,1.069999981E1
1.282793307E2,-1.830290031E1,-2.246609879E1,3.957700014E0
1.282893307E2,-8.822599411E0,-1.521459961E1,6.120899677E0
1.282993307E2,-4.404200077E0,-8.094499588E0,3.954999924E0
1.283093307E2,-1.455899954E0,-2.726999998E0,1.933999896E0
1.283193307E2,8.995999694E-1,1.276700020E0,1.144999936E-1
1.283293307E2,2.098999977E0,4.144799709E0,-2.858999968E0
1.283393307E2,3.880299807E0,5.479599953E0,-4.947299957E0
1.283493307E2,6.451299667E0,4.462199688E0,-4.778999805E0
1.283593307E2,6.915699959E0,5.766999722E-1,-3.839099884E0
1.283693307E2,8.350600243E0,-3.322999954E0,-2.683499813E0
1.283793307E2,8.642999649E0,-8.556300163E0,1.778499961E0
1.283893307E2,3.325999975E0,-1.494670010E1,6.750899792E0
1.283993307E2,-5.070199966E0,-1.788679886E1,7.383499622E0
1.284093307E2,-3.989399910E0,-1.162909985E1,2.508299828E0
1.284193307E2,3.953999877E-1,-1.924199939E0,-7.116699696E0
1.284293307E2,7.453499794E0,5.109999657E0,-1.564979935E1
1.284393307E2,1.142679977E1,7.268599987E0,-1.209749985E1
1.284493307E2,1.343169975E1,7.270299911E0,-7.545799732E0
1.284593307E2,1.287129974E1,6.894399643E0,-6.909800053E0
1.284693307E2,1.131299973E1,6.000799656E0,-7.125699997E0
1.284793432E2,8.991399765E0,3.687500000E0,-7.315199852E0
1.284893307E2,7.248600006E0,1.075500011E0,-6.828700066E0
1.284993307E2,5.356100082E0,-2.513900042E0,-6.055399895E0
1.285093307E2,2.961499929E0,-5.929999828E0,-6.442399979E0
1.285193307E2,1.618899941E0,-7.048199654E0,-7.344599724E0
1.285293307E2,8.650999665E-1,-6.843699932E0,-7.114500046E0
1.285393307E2,1.815999895E-1,-5.036499977E0,-6.394399643E0
1.285493307E2,-4.282999933E-1,-3.034799814E0,-5.755399704E0
1.285593307E2,-4.039999843E-1,-1.670099974E0,-5.260799885E0
1.285693307E2,1.970000006E-2,-2.741000056E-1,-5.583899975E0
1.285793307E2,-4.824999869E-1,6.250999570E-1,-5.412999630E0
1.285893307E2,-1.671599984E0,1.276799917E0,-4.460299969E0
1.285993307E2,-2.320400000E0,1.901899934E0,-3.767099857E0
1.286093307E2,-2.442899942E0,2.285300016E0,-2.273499966E0
1.286193307E2,-2.713599920E0,2.488100052E0,-3.139999881E-2
1.286293307E2,-3.159499884E0,2.103999853E0,5.359999835E-2
1.286393307E2,-1.941999912E0,1.535699964E0,-1.967899919E0
1.286493307E2,-1.113999963E0,1.363600016E0,-4.161099911E0
1.286593307E2,-4.425999820E-1,1.413900018E0,-5.092599869E0
1.286693307E2,8.463999629E-1,1.591099977E0,-4.337299824E0
1.286793307E2,1.651899934E0,2.003000021E0,-2.789700031E0
1.286893307E2,2.148900032E0,1.324800014E0,-1.997799993E0
1.286993307E2,3.571699858E0,8.306999803E-1,-5.440999866E-1
1.287093307E2,5.237400055E0,1.380499959E0,3.154199839E0
1.287193307E2,3.580099821E0,9.517999887E-1,5.411799908E0
1.287293307E2,-3.325999975E-1,-8.481999636E-1,2.661999941E0
1.287393307E2,-2.204099894E0,-1.837199926E0,-2.814999819E-1
1.287493307E2,-2.679800034E0,-1.925399899E0,4.996999800E-1
1.287593307E2,-2.884299994E0,-1.633399963E0,3.556799889E0
1.287693307E2,-3.280200005E0,-1.901399970E0,5.715399742E0
1.287793307E2,-3.986999989E0,-2.894599915E0,6.284399986E0
1.287893307E2,-3.892999887E0,-3.120499849E0,3.803599834E0
1.287993307E2,-3.828699827E0,-2.558599949E0,1.272999942E-1
1.288093307E2,-5.255799770E0,-1.720099926E0,-1.920199990E0
1.288193307E2,-7.410899639E0,-1.312799931E0,-1.475199938E0
1.288293307E2,-8.718400002E0,-1.945400000E0,-9.844999909E-1
1.288393307E2,-7.823499680E0,-3.032799959E0,-2.757900000E0
1.288493307E2,-5.788499832E0,-3.655399799E0,-4.050199986E0
1.288593307E2,-4.499300003E0,-3.333799839E0,-1.742299914E0
1.288693307E2,-5.351099968E0,-2.972100019E0,1.584599972E0
1.288793307E2,-8.268699646E0,-3.344199896E0,2.503000021E0
1.288893307E2,-1.039809990E1,-4.015199661E0,5.850999951E-1
1.288993307E2,-1.083169937E1,-4.767600060E0,8.399999738E-1
1.289093307E2,-9.873999596E0,-6.178999901E0,2.682699919E0
1.289193307E2,-7.719499588E0,-7.493999958E0,3.304600000E0
1.289293307E2,-4.714900017E0,-8.038700104E0,7.145799637E0
1.289393307E2,-1.168099999E0,-7.789199829E0,1.204189968E1
1.289493307E2,2.684900045E0,-6.543200016E0,9.069799423E0
1.289593307E2,3.913800001E0,-5.254699707E0,-1.000100017E0
1.289693307E2,5.210999966E0,-4.310299873E0,-8.114799500E0
1.289793307E2,4.679199696E0,-4.719500065E0,-9.973499298E0
1.289893307E2,2.839200020E0,-5.522899628E0,-9.175499916E0
1.289993307E2,1.707700014E0,-6.026099682E0,-6.785399914E0
1.290093307E2,2.063199997E0,-6.828199863E0,-4.656499863E0
1.290193307E2,4.122900009E0,-7.338199615E0,-3.416899920E0
1.290293307E2,5.846999645E0,-6.713500023E0,-1.737100005E0
1.290393307E2,6.133199692E0,-5.750400066E0,-1.434000015E0
1.290493307E2,5.773399830E0,-4.478300095E0,-2.001299858E0
1.290593307E2,5.063799858E0,-3.302999973E0,-1.471899986E0
1.290693307E2,4.942299843E0,-2.858599901E0,-1.681100011E0
1.290793307E2,4.504300117E0,-3.436999798E0,-3.970699787E0
1.290893307E2,4.107500076E0,-3.871899843E0,-6.511499882E0
1.290993307E2,4.775899887E0,-3.254899979E0,-8.725299835E0
1.291093307E2,3.935599804E0,-2.957199812E0,-1.376340008E1
1.291193307E2,2.289999962E0,-1.860700011E0,-1.809519958E1
1.291293307E2,2.338099957E0,7.663999796E-1,-1.674880028E1
1.291393307E2,-3.285000026E-1,1.982399940E0,-6.343999863E0
1.291493307E2,-3.454699993E0,3.242399931E0,5.136600018E0
1.291593307E2,-4.496999979E-1,4.270699978E0,-1.349000037E-1
1.291693307E2,1.829899907E0,4.523200035E0,-5.381599903E0
1.291793307E2,3.447799921E0,5.571799755E0,-7.144399643E0
1.291893307E2,4.125199795E0,6.206399918E0,-7.345499992E0
1.291993307E2,5.517999649E0,6.753099918E0,-8.085499763E0
1.292093307E2,7.777599812E0,7.600800037E0,-8.415900230E0
1.292193307E2,9.322299957E0,8.255800247E0,-8.787400246E0
1.292293307E2,1.026079941E1,8.611000061E0,-8.351099968E0
1.292393307E2,9.993499756E0,8.606200218E0,-8.071800232E0
1.292493307E2,8.879599571E0,8.347199440E0,-8.715499878E0
1.292593307E2,7.734599590E0,7.983199596E0,-9.031299591E0
1.292693307E2,6.611000061E0,7.428499699E0,-8.315599442E0
1.292793307E2,6.314099789E0,6.535799980E0,-5.939099789E0
1.292893307E2,4.221099854E0,4.486799717E0,-1.688199997E0
1.292993307E2,-1.781299949E0,-3.860999942E-1,6.790799618E0
1.293093307E2,-1.183549976E1,-8.001899719E0,1.444199944E1
1.293193307E2,-1.770050049E1,-1.574309921E1,1.036119938E1
1.293293307E2,-1.457459927E1,-1.891889954E1,4.610300064E0
1.293393307E2,-8.010099411E0,-1.407559967E1,4.596399784E0
1.293493307E2,-4.781499863E0,-7.929699898E0,2.707799911E0
1.293593307E2,-1.673999906E0,-2.697299957E0,1.986499906E0
1.293693307E2,4.845999777E-1,1.114499927E0,9.238999486E-1
1.293793307E2,1.869300008E0,3.750299931E0,-2.021999836E0
1.293893307E2,3.814299822E0,5.143899918E0,-4.223400116E0
1.293993307E2,7.089499950E0,3.849900007E0,-4.295199871E0
1.294093307E2,8.751999855E0,-5.629999638E-1,-3.624099970E0
1.294193307E2,1.050150013E1,-4.592899799E0,-1.980699897E0
1.294293307E2,1.038179970E1,-9.049200058E0,3.437899828E0
1.294393307E2,6.404900074E0,-1.332649994E1,7.375399590E0
1.294493307E2,-5.085199833E0,-1.676619911E1,7.504699707E0
1.294593307E2,-6.268699646E0,-1.396840000E1,-1.943999976E-1
1.294693307E2,-2.220799923E0,-6.296999931E0,-8.539699554E0
1.294793307E2,5.964099884E0,1.960799932E0,-1.482899952E1
1.294893307E2,1.090489960E1,6.412799835E0,-1.162650013E1
1.294993307E2,1.207730007E1,7.530299664E0,-8.227199554E0
1.295093307E2,1.192719936E1,7.273999691E0,-8.227399826E0
1.295193307E2,1.107929993E1,6.415299892E0,-7.391399860E0
1.295293307E2,9.253899574E0,4.891999722E0,-6.932299614E0
1.295393307E2,7.387399673E0,2.812899828E0,-6.806699753E0
1.295493307E2,5.167799950E0,-4.579999745E-1,-6.890799999E0
1.295593307E2,3.115700006E0,-3.604599953E0,-7.094799995E0
1.295693307E2,1.538699985E0,-5.863299847E0,-6.126299858E0
1.295793307E2,9.199999571E-1,-6.095599651E0,-5.667399883E0
1.295893307E2,4.858999848E-1,-4.888400078E0,-5.994799614E0
1.295993307E2,5.946999788E-1,-2.795399904E0,-5.392099857E0
1.296093307E2,5.763999820E-1,-8.907999992E-1,-5.652800083E0
1.296193307E2,2.741000056E-1,3.874000013E-1,-7.117300034E0
1.296293307E2,-8.396999836E-1,6.726999879E-1,-6.797999859E0
1.296393307E2,-2.092599869E0,8.589999676E-1,-5.333999634E0
1.296493307E2,-2.100999832E0,1.531099916E0,-3.639599800E0
1.296593307E2,-1.882699966E0,2.066799879E0,-2.523999810E-1
1.296693307E2,-2.489599943E0,2.434200048E0,3.252599955E0
1.296793307E2,-2.409399986E0,2.361099958E0,3.154599905E0
1.296893307E2,-1.502799988E0,1.954999924E0,-6.791999936E-1
1.296993307E2,-1.246500015E0,1.492200017E0,-4.449299812E0
1.297093307E2,-3.155999780E-1,8.798999786E-1,-5.186800003E0
1.297193307E2,-4.699999839E-2,4.346999824E-1,-3.563099861E0
1.297293307E2,-7.276999950E-1,1.565999985E-1,-2.397899866E0
1.297393307E2,-9.532999992E-1,-3.375999928E-1,-1.383299947E0
1.297493307E2,-4.619999826E-1,-9.889999777E-2,1.560899973E0
1.297593307E2,4.638999999E-1,7.129999995E-1,4.251100063E0
1.297693307E2,6.969999522E-2,1.852899909E0,2.926599979E0
1.297793307E2,-6.308000088E-1,1.165599942E0,-8.014000058E-1
1.297893307E2,8.880999684E-1,-2.696999907E-1,-9.079999924E-1
1.297993307E2,1.218299985E0,-1.587999940E0,1.506000012E-1
1.298093307E2,4.138999879E-1,-2.039000034E0,3.248600006E0
1.298193307E2,-5.004999638E-1,-1.737100005E0,6.327300072E0
1.298293307E2,-1.426399946E0,-2.239599943E0,6.875199795E0
1.298393307E2,-2.233500004E0,-3.083299875E0,4.072700024E0
1.298493307E2,-3.345899820E0,-3.011299849E0,-7.829999924E-2
1.298593307E2,-5.289899826E0,-2.113199949E0,-2.955799818E0
1.298693307E2,-7.258499622E0,-8.510999680E-1,-3.219499826E0
1.298793307E2,-8.335599899E0,-6.074999571E-1,-1.327099919E0
1.298893307E2,-7.311100006E0,-1.880499959E0,-1.427899957E0
1.298993307E2,-5.309000015E0,-3.118899822E0,-3.312599897E0
1.299093307E2,-3.915799856E0,-3.246599913E0,-2.474599838E0
1.299193307E2,-4.380499840E0,-3.011499882E0,8.213999867E-1
1.299293307E2,-6.717499733E0,-3.079900026E0,2.553499937E0
1.299393307E2,-9.312099457E0,-3.850899935E0,1.853599906E0
1.299493307E2,-9.982699394E0,-4.459199905E0,2.199899912E0
1.299593307E2,-9.134099960E0,-5.061299801E0,4.100100040E0
1.299693307E2,-7.933499813E0,-6.047399998E0,5.813299656E0
1.299793307E2,-5.987599850E0,-7.120800018E0,8.151199341E0
1.299893307E2,-2.578500032E0,-7.571199894E0,1.085529995E1
1.299993307E2,1.328799963E0,-6.829599857E0,8.468500137E0
1.300093307E2,2.587100029E0,-5.764400005E0,-5.291000009E-1
1.300193307E2,4.002500057E0,-4.112199783E0,-8.862799644E0
1.300293307E2,4.013700008E0,-3.637199879E0,-1.121140003E1
1.300393307E2,2.069200039E0,-4.993499756E0,-9.049300194E0
1.300493307E2,1.166700006E0,-6.470200062E0,-6.706899643E0
1.300593307E2,1.828699946E0,-7.479300022E0,-4.504699707E0
1.300693307E2,3.388399839E0,-8.244999886E0,-2.644099951E0
1.300793307E2,4.760900021E0,-7.672699928E0,-1.424799919E0
1.300893307E2,5.669799805E0,-6.149899960E0,-2.111899853E0
1.300993307E2,6.374599934E0,-4.439599991E0,-3.358399868E0
1.301093307E2,6.277400017E0,-3.022199869E0,-2.703299999E0
1.301193307E2,5.258299828E0,-3.186599970E0,-2.923399925E0
1.301293307E2,4.350800037E0,-3.801199913E0,-4.172899723E0
1.301393307E2,3.451999903E0,-3.995599985E0,-6.235499859E0
1.301493307E2,3.985699892E0,-3.046000004E0,-7.144199848E0
1.301593307E2,4.521500111E0,-1.968299985E0,-8.860899925E0
1.301693307E2,3.315799952E0,-1.418699980E0,-1.092290020E1
1.301793307E2,2.240799904E0,-3.055999875E-1,-1.063109970E1
1.301893307E2,1.688899994E0,1.322899938E0,-9.448299408E0
1.301993307E2,5.102999806E-1,3.209299803E0,-4.275499821E0
1.302093307E2,3.163999915E-1,4.742599964E0,9.066999555E-1
1.302193307E2,1.959499955E0,5.672899723E0,-2.547699928E0
1.302293307E2,3.553099871E0,6.182199955E0,-6.509199619E0
1.302393307E2,4.325900078E0,6.798399925E0,-7.600899696E0
1.302493307E2,4.726699829E0,7.227999687E0,-7.127799988E0
1.302593307E2,5.763999939E0,7.589699745E0,-7.611699581E0
1.302693307E2,7.308799744E0,8.056399345E0,-8.469099998E0
1.302793307E2,8.511199951E0,8.384300232E0,-8.529299736E0
1.302893307E2,8.669099808E0,8.418600082E0,-8.051599503E0
1.302993307E2,7.987099648E0,8.298399925E0,-7.945799828E0
1.303093307E2,6.963899612E0,7.747999668E0,-8.347199440E0
1.303193307E2,6.007799625E0,6.878999710E0,-7.941199780E0
1.303293307E2,5.160199642E0,6.006700039E0,-6.928999901E0
1.303393307E2,4.104199886E0,4.579400063E0,-3.554199934E0
1.303493307E2,-1.004999951E-1,8.545999527E-1,3.782699823E0
1.303593307E2,-8.905399323E0,-6.116499901E0,1.341599941E1
1.303693307E2,-1.785459900E1,-1.454469967E1,1.177299976E1
1.303793307E2,-1.876659966E1,-2.138309860E1,3.930799961E0
1.303893307E2,-1.100679970E1,-1.684339905E1,6.049299717E0
1.303993307E2,-6.008699894E0,-8.656399727E0,4.896899700E0
1.304093307E2,-1.292400002E0,-3.501999855E0,2.367300034E0
1.304193307E2,1.688300014E0,4.180999994E-1,5.756999850E-1
1.304293307E2,3.229499817E0,3.946199894E0,-2.249500036E0
1.304393307E2,4.999799728E0,5.768699646E0,-5.289199829E0
1.304493307E2,8.170299530E0,4.954699993E0,-4.829199791E0
1.304593307E2,8.741600037E0,6.090999842E-1,-2.171599865E0
1.304693307E2,9.119699478E0,-3.900899887E0,1.466999948E-1
1.304793322E2,9.060400009E0,-9.553799629E0,3.957899809E0
1.304893307E2,6.329999924E0,-1.425539970E1,5.360699654E0
1.304993307E2,-2.177599907E0,-1.605279922E1,4.028299809E0
1.305093307E2,-3.652599812E0,-1.226620007E1,1.875000000E0
1.305193307E2,-3.403999805E-1,-4.094099998E0,-9.506400108E0
1.305293307E2,6.554100037E0,3.415599823E0,-1.729039955E1
1.305393307E2,1.142929935E1,6.460399628E0,-1.171599960E1
1.305493307E2,1.230489922E1,6.867499828E0,-7.769599915E0
1.305593307E2,1.262099934E1,6.585499763E0,-7.910399914E0
1.305693307E2,1.175659943E1,5.843599796E0,-7.547299862E0
1.305793307E2,1.011929989E1,4.007299900E0,-7.518199921E0
1.305893307E2,7.970799923E0,1.772399902E0,-6.792699814E0
1.305993307E2,5.798199654E0,-1.503899932E0,-6.593499660E0
1.306093307E2,2.467299938E0,-5.349999905E0,-6.107999802E0
1.306193307E2,5.683999658E-1,-6.678599834E0,-6.624899864E0
